"magazine","year","month","seq_issue","page_no","category","title","sub-title","author(s)","photographer(s)","optional-1","optional-2","optional-3"
"FMR","1991","6","50","17","Impressions","Saint Sebastian painted by Mantegna","","Arrows",""
"FMR","1991","6","50","25","None","Artemesia","the paintings by Artemesia Gentileschi","Menzio, Papi, Banti",""
"FMR","1991","6","50","51","None","Claudel and Rodin","sculptures; with letter by Auguste Rodin and Camille Claudel","Di Milia",""
"FMR","1991","6","50","73","None","Lashes and Roubles","the winter palace in St. Petersburg","Guadalupi, Gogol",""
"FMR","1991","6","50","105","None","Fruitful collaboration","17th and 18th century picture frames by Vittorio Crosten","Mosco",""
"FMR","1991","6","50","123","None","Codex Hopiensis","the little people of peace of the Hopi Indians","Falassi",""
"FMR","1991","8","51","17","Impressions","the vision of Saint Augustine painted by Vittore Carpaccio","","Weaver",""
"FMR","1991","8","51","25","None","Art for health's sake","the frescoes in the Spedale di Santa Maria della Scala at Siena by Vecchietta, Domenico di Bartolo and Priamo della Quercia","Gallavotti Cavallero, Castiglioni",""
"FMR","1991","8","51","57","None","Matres Matutae","the ancient sculptures of the Mothers of Capua","Bonghi Jovino, Bachofen",""
"FMR","1991","8","51","99","None","India kitsch","","Mandel, Mehta",""
"FMR","1991","8","51","99","None","The eternal woman","Dante Gabriel Rossetti","Benedetti",""
"FMR","1991","8","51","129","None","Paul Manship","American decor and statuettes","Manship",""
"FMR","1991","10","52","17","Impressions","the Fall of Icarus by Pieter Breughel the Elder","","Cabrera Infante",""
"FMR","1991","10","52","25","None","Painter of truth","the 17th century Italian painter Giovanni Francesco Barbieri, known as Guercino","Salerno",""
"FMR","1991","10","52","51","None","ABC of mechanics","wooden mechanical systems made by the 18th century Swedish scientist Christopher Polhem","Lindgren",""
"FMR","1991","10","52","65","None","Chapel of the Sorrows","paintings by the 18th century Catalan painter Antonio Viladomat at Santa Maria de Mataró in Barcelona","Alcolea, Fontanals del Castillo",""
"FMR","1991","10","52","91","None","Gypsy heart","ethnographical watercolours made by Théodore Valerio in the 19th century of the lords of the Danube","Peltre, Valerio",""
"FMR","1991","10","52","113","None","Little house of owls","the stained glass in the Casina della Civette by 20th century Italian artist Duilio Cambellotti and the architect Vincenzo Fasole","Hoffmann, Morris",""
"FMR","1991","10","52","129","None","Renaissance cartoons","the Santa Maria de' Ricci in Florence","Gontard, Lucas-Dubreton",""
"FMR","1991","12","53","17","Impressions","sculptures by 15th century Michael Pacher in Alto Adige","","Bossi Fedrigotti",""
"FMR","1991","12","53","23","None","Lucanian underworld","Greek burial customs","Kurtz, Boardman, Moscati, Napoli, Cavagnera",""
"FMR","1991","12","53","57","None","Misanthropic architecture","the odd sculptures and paintings of Villa Palagonia","Lanza Tomasi, Brydone, Goethe",""
"FMR","1991","12","53","85","None","Bewitching beauty","the jewels and art of Schlumberger","Strong",""
"FMR","1991","12","53","109","None","Plastic void","the sculptures and sculpto-paintings of Alexander Archipenko, Ukranian 20th century","Di Milia, Archipenko",""
"FMR","1991","12","53","125","None","Round and round we go","colourful horses and other animals from American carousels in the Charlotte Dinger collection","Dinger",""
"FMR","1992","2","54","17","Impressions","the Wrightman Magdalena by George de la Tour","","Carter",""
"FMR","1992","2","54","23","None","Mantegna at Mantua","the painted chamber in the Castello di San Giorgio of Mantua by Andrea Mantegna","Lightbown, Bellonci",""
"FMR","1992","2","54","71","None","An epic in stone","the sculptures in the Doric temple of Selinunte","Gastoldi, Sciascia",""
